TipVersion,TransactionNum,TransactionType,SourceId,SourceName,TimeStamp,UnitId,ReferenceSourceName,AltReferenceId,ReferenceSourceId,linenumber,ReferenceType,ReferenceId,ClientCode,ProductCode,EstimateCode,BuyerId,BuyerName,AdvertiserId,AdvertiserName,BrandId,BrandName,ProductId,ProductName,MediaOutletId,SalesElementName,SalesElementId,SalesElementType,Program,Daypart,InventoryType,LinkType,Makegood,Bonus,Length,Rate,AdId,Status,CreditInd,DowMonday,DowTuesday,DowWednesday,DowThursday,DowFriday,DowSaturday,DowSunday,CalendarDateTime,AirDate,Airtime,ChannelInt,Market,Salesoffice,StatusType,LogType
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-319,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 730a News,15d43ae1-ef51-496e-9338-8681d96c9f11,Program,KIAH 730a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T07:44:00,7/2/2025,7:44:00,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-279,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,KIAH 830a News,e774817e-d903-4479-abdf-a4e5f8e732d9,Program,KIAH 830a News,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T08:44:00,7/2/2025,8:44:00,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4932827-1-303,KIAH,,498,1,Order,4932827,,,FE23FL1 & FE24FL1,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,498,Steve Wilkos SYN,8809a9bb-8ea7-4005-9dd0-b2517a354a0c,Program,Steve Wilkos SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,24,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T12:49:15,7/2/2025,12:49:15,,"Houston, TX",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888304-1-483,EJBF,,114,1,Order,4888304,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,114,In the Heat of the Night,df8808eb-444a-48ed-ac31-1fd67ffa83ad,Program,In the Heat of the Night,Miscellaneous,Commercial,,FALSE,FALSE,60,15,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T11:55:00,6/30/2025,11:55:00,,Augusta,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4924503-2-1,EJBF,,114,2,Order,4924503,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,114,Emergency,8b498ebe-003d-458d-942a-108d61361dc0,Program,Emergency,Early Fringe,Commercial,,FALSE,FALSE,60,13,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2025-07-01T17:28:30,7/1/2025,17:28:30,,Augusta,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-402,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Don Cheto,5617dbcd-c465-4574-983b-a29ecfbc4bdf,Program,Don Cheto,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T11:57:50,6/30/2025,11:57:50,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-408,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Don Cheto,5617dbcd-c465-4574-983b-a29ecfbc4bdf,Program,Don Cheto,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T10:45:52,6/30/2025,10:45:52,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-406,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Rica Famosa Latina,0b3f4bcc-6da9-459f-92d8-4d7f95cbc9c2,Program,Rica Famosa Latina,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T15:49:55,6/30/2025,15:49:55,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-417,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,100 Latinos Dijeron,853cc685-1661-4e78-b6d7-1a6aeaabd218,Program,100 Latinos Dijeron,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T18:28:30,6/30/2025,18:28:30,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-418,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Don Cheto,5617dbcd-c465-4574-983b-a29ecfbc4bdf,Program,Don Cheto,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T11:21:31,6/30/2025,11:21:31,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-412,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Rica Famosa Latina,0b3f4bcc-6da9-459f-92d8-4d7f95cbc9c2,Program,Rica Famosa Latina,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T14:49:55,6/30/2025,14:49:55,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-420,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Minuto Para Ganar,6570f3b3-3e5a-4550-9ac1-c6668c82491a,Program,Minuto Para Ganar,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T17:49:55,6/30/2025,17:49:55,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-411,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Tengo Talento Mucho Talento,d3f5dc73-d58a-4e7e-9b47-bf4049727fbf,Program,Tengo Talento Mucho Talento,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T19:08:50,6/30/2025,19:08:50,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4892393-1-414,NVEO,,393,1,Order,4892393,,,SPROP24L2,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,393,Don Cheto,5617dbcd-c465-4574-983b-a29ecfbc4bdf,Program,Don Cheto,Miscellaneous,Commercial,,FALSE,FALSE,60,6,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T09:33:44,6/30/2025,9:33:44,,Brownsville,Liberman/New York,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888304-1-484,EJBF,,114,1,Order,4888304,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,114,Waltons,f9b63efc-9956-4927-ad55-67decb22cbf1,Program,Waltons,Miscellaneous,Commercial,,FALSE,FALSE,60,15,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T12:55:00,6/30/2025,12:55:00,,Augusta,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4888304-1-487,EJBF,,114,1,Order,4888304,,,,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,114,Wagon Train,ad5046c6-1ae5-4497-98b9-83e95bb6feaa,Program,Wagon Train,Miscellaneous,Commercial,,FALSE,FALSE,60,15,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T16:44:00,6/30/2025,16:44:00,,Augusta,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4924679-7-2,WGHP,,495,7,Order,4924679,,,FE23FL17/SC24F17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,495,Drew Barrymore Show,252fcb3b-6d60-4142-b469-4fcca7ddbf77,Program,Drew Barrymore Show,Daytime,Commercial,,FALSE,FALSE,60,85,,Scheduled,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2025-07-01T11:58:40,7/1/2025,11:58:40,,Greensboro,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-32,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 7am,77a4ba21-7db4-4f3a-8604-b7888af650bb,Program,DC News Now @ 7am,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T07:07:30,7/2/2025,7:07:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-36,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 8am,a9aca9f2-719f-4667-864b-959ec0ab5326,Program,DC News Now @ 8am,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T08:46:30,7/2/2025,8:46:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-9,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 6am,b4fc0324-0110-4e3c-b379-0efc81258682,Program,DC News Now @ 6am,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T06:35:30,7/1/2025,6:35:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-27,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,Karamo SYN,605b4b5a-6eb2-4d59-ba00-98bcac16e3b6,Program,Karamo SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T10:21:40,7/2/2025,10:21:40,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-30,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,DC News Now @ 4pm,7057b169-9392-4d67-960a-5912fc47d56f,Program,DC News Now @ 4pm,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T16:05:45,7/2/2025,16:05:45,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-26,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,Dr Phil,8f00ef87-40f5-4d91-999f-0f19819bb08f,Program,Dr Phil,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T09:25:42,7/2/2025,9:25:42,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925465-1-23,WDVM,,424,1,Order,4925465,,,SC24F19,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,424,Funny You Should Ask,9b4baca0-ad37-41d1-b16a-c85ff300163f,Program,Funny You Should Ask,Miscellaneous,Commercial,,FALSE,FALSE,60,10,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T14:42:37,7/2/2025,14:42:37,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4889011-3-420,WHDF,,459,3,Order,4889011,,,FE23FL17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Court Cam with Dan Abrams,6238471c-8162-4a20-ab74-49fc4de5e64b,Program,Court Cam with Dan Abrams,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T02:52:00,6/30/2025,2:52:00,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4889011-3-419,WHDF,,459,3,Order,4889011,,,FE23FL17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,True Crime News SYN,1486cb91-e2a7-4b15-ba5c-205bed605bde,Program,True Crime News SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T01:52:20,6/30/2025,1:52:20,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4889011-3-416,WHDF,,459,3,Order,4889011,,,FE23FL17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,459,Bob Hearts Abishola SYN,325a9a76-4545-40d8-96ad-61ca77b17e25,Program,Bob Hearts Abishola SYN,Miscellaneous,Commercial,,FALSE,FALSE,60,0,,Scheduled,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2025-06-30T00:52:50,6/30/2025,0:52:50,,"Huntsville, AL",NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4924679-2-15,WGHP,,495,2,Order,4924679,,,FE23FL17/SC24F17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,495,Fox 8 News at 9a,c1fffabe-29b9-4474-beac-4921051085d4,Program,Fox 8 News at 9a,Early Morning,Commercial,,FALSE,FALSE,60,85,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-03T09:28:10,7/3/2025,9:28:10,,Greensboro,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4924679-2-13,WGHP,,495,2,Order,4924679,,,FE23FL17/SC24F17,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,495,Fox 8 News at 9a,c1fffabe-29b9-4474-beac-4921051085d4,Program,Fox 8 News at 9a,Early Morning,Commercial,,FALSE,FALSE,60,85,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T09:38:55,7/1/2025,9:38:55,,Greensboro,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-3,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,227,9b24ca04-dd39-4e7d-bb2b-368085a44033,Program,227,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T18:45:45,7/1/2025,18:45:45,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-18,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,I Dream of Jeannie,41d347e5-86b8-422c-be46-39ad6d131cb7,Program,I Dream of Jeannie,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T13:45:15,7/1/2025,13:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-9,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Facts of Life,e84d7471-4d89-4575-855a-9a1dc76cd7e5,Program,Facts of Life,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T14:45:15,7/1/2025,14:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-14,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Father Knows Best,7f2551c1-9a94-43e4-a821-db8ca5bc84ef,Program,Father Knows Best,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T09:45:15,7/1/2025,9:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-8,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Hazel,4f53d6c9-9cb8-4e33-bed3-4ded07c7eca7,Program,Hazel,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T11:45:15,7/1/2025,11:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-15,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Dennis the Menace,882a0ac5-ade4-47ac-b24f-06438f9b55f4,Program,Dennis the Menace,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T10:45:15,7/1/2025,10:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-7,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,McHales Navy,7d0372a5-1f1c-49a4-8010-5567995a7f23,Program,McHales Navy,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T08:45:00,7/1/2025,8:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-4,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Family Ties,ce6de530-a1f6-4f75-8909-4dc37dd382ef,Program,Family Ties,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T17:45:15,7/1/2025,17:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-1,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Threes Company,c1079446-7452-4b99-872c-cc467be29d4c,Program,Threes Company,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T16:45:15,7/1/2025,16:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-12,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Bewitched,febba43b-d628-481d-a7b5-7cdabdb5816d,Program,Bewitched,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T12:45:15,7/1/2025,12:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-2,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Alice,cefb7b18-1d76-4dc1-81fa-4b7b050a2edf,Program,Alice,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T15:45:15,7/1/2025,15:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-16,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Jeffersons,42b7ba2c-7fcc-4f9d-afb9-e8cd9f1a580b,Program,Jeffersons,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T19:45:00,7/1/2025,19:45:00,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-6,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Jeffersons,42b7ba2c-7fcc-4f9d-afb9-e8cd9f1a580b,Program,Jeffersons,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-01T20:45:30,7/1/2025,20:45:30,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-25,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,Father Knows Best,7f2551c1-9a94-43e4-a821-db8ca5bc84ef,Program,Father Knows Best,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T09:45:15,7/2/2025,9:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
6,f478ecd8-b43f-417b-9f03-af7add42dbb7,New,WOT,WOT,6/27/2025 5:46,4925432-1-24,WDCW-ANTTV,,518,1,Order,4925432,,,FE23FL20,116602,Policynology LLC,129166,Senior Life Insurance,,,"DR1,IN5",,518,227,9b24ca04-dd39-4e7d-bb2b-368085a44033,Program,227,Miscellaneous,Commercial,,FALSE,FALSE,60,4,,Scheduled,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2025-07-02T18:45:15,7/2/2025,18:45:15,,Washington DC,NSO - Direct Response,Spot Unfinalized,PreLog
